id_contrato,idade,renda_mensal,tempo_emprego_anos,score_credito,dividas_ativas,possui_imovel,finalidade,valor_emprestimo,prazo_meses,inadimplente
104900,35,,2.4,720,0,sim,veiculo,7700.0,36,0
104901,18,2503.21,1.4,687,1,nao,veiculo,71500.0,12,0
104902,41,6137.65,0.6,474,2,nao,veiculo,22700.0,36,0
104903,40,2397.91,1.5,497,0,sim,educacao,4100.0,48,0
104904,42,3808.19,16.2,677,2,sim,negocio,9700.0,12,0
104905,65,6119.41,0.6,706,1,nao,reforma,6700.0,60,0
104906,55,2633.21,2.7,496,0,sim,pessoal,17600.0,60,1
104907,49,7492.87,0.1,691,1,sim,veiculo,68700.0,60,0
104908,28,3351.7,,443,1,sim,pessoal,19500.0,12,1
104909,34,3170.58,1.2,721,2,nao,reforma,6700.0,60,0
104910,39,1412.0,9.3,525,0,nao,negocio,2900.0,12,0
104911,31,2724.48,4.6,650,2,nao,negocio,14800.0,24,1
104912,46,4877.59,6.4,629,3,sim,veiculo,12500.0,36,0
104913,44,10164.11,8.6,791,1,sim,pessoal,21200.0,24,0
104914,27,4343.11,6.6,671,0,nao,veiculo,8500.0,24,0
104915,54,,12.2,562,0,nao,pessoal,82700.0,60,1
104916,41,1936.74,1.8,687,2,nao,negocio,5100.0,24,0
104917,19,2650.52,3.0,919,1,nao,pessoal,15300.0,36,0
104918,39,7205.66,8.8,736,1,nao,educacao,35100.0,60,0
104919,43,2362.73,1.9,632,0,sim,veiculo,5000.0,24,0
104920,52,7046.52,6.9,532,1,sim,reforma,25300.0,60,0
104921,36,5322.6,8.7,560,2,nao,negocio,10200.0,60,1
104922,50,4819.93,4.2,728,1,sim,veiculo,40200.0,24,0
104923,42,3178.21,4.0,525,0,nao,reforma,6400.0,36,0
104924,24,,2.1,640,0,nao,pessoal,7700.0,12,0
104925,23,7991.66,0.3,827,2,nao,pessoal,20800.0,60,0
104926,53,5866.08,,660,1,sim,veiculo,11800.0,12,0
104927,54,4997.81,1.0,500,1,sim,veiculo,33400.0,36,0
104928,44,3101.41,17.1,923,0,nao,reforma,7900.0,48,0
104929,58,4231.22,18.2,869,0,sim,veiculo,4900.0,48,0
104930,53,4536.95,6.0,705,1,sim,pessoal,20500.0,48,0
104931,48,5058.73,7.2,806,1,nao,educacao,11600.0,12,0
104932,29,4885.29,3.6,605,0,nao,educacao,18800.0,48,0
104933,61,2694.74,0.7,734,2,sim,negocio,15800.0,48,0
104934,46,1774.73,14.2,585,1,nao,pessoal,7700.0,36,0
104935,35,3680.72,1.3,464,1,nao,pessoal,22000.0,48,0
104936,32,1412.0,0.0,977,1,nao,pessoal,2300.0,12,0
104937,43,3222.18,15.6,457,2,sim,negocio,23100.0,24,1
104938,20,2179.56,4.0,679,1,nao,veiculo,6400.0,12,0
104939,48,5320.91,0.3,677,1,sim,negocio,7900.0,24,0
104940,29,9706.24,9.7,707,3,nao,negocio,7800.0,24,0
104941,44,1412.0,,628,1,nao,pessoal,4100.0,24,0
104942,34,12128.19,9.6,630,0,nao,veiculo,26500.0,36,0
104943,37,3165.11,2.0,658,2,nao,veiculo,7000.0,36,0
104944,31,4051.39,4.7,702,1,nao,veiculo,17300.0,36,0
104945,38,1671.67,8.5,640,0,sim,negocio,16400.0,60,0
104946,63,7170.25,1.8,631,1,sim,pessoal,14600.0,24,1
104947,57,4239.61,5.2,468,0,sim,educacao,15700.0,36,0
104948,44,3762.62,5.2,902,0,sim,pessoal,9400.0,12,0
104949,40,1412.0,9.4,710,1,nao,reforma,2700.0,48,0
104950,50,4315.66,1.6,667,2,nao,pessoal,8200.0,36,0
104951,54,,17.3,559,3,sim,veiculo,61900.0,12,1
104952,30,2901.36,0.0,510,0,nao,reforma,10200.0,24,0
104953,39,7023.53,0.3,752,0,nao,veiculo,21900.0,24,0
104954,18,5221.12,2.0,619,3,nao,negocio,12100.0,36,1
104955,53,2912.64,2.6,721,2,sim,reforma,10600.0,12,0
104956,65,9963.96,1.3,464,0,sim,pessoal,23800.0,48,0
104957,41,3861.0,18.2,841,0,nao,veiculo,43000.0,24,0
104958,18,2877.67,0.7,757,1,nao,pessoal,11700.0,60,0
104959,47,4242.8,9.7,629,2,sim,pessoal,16100.0,24,0
104960,29,3388.76,6.3,701,3,nao,pessoal,12700.0,24,1
104961,32,1412.0,1.1,736,2,nao,pessoal,10800.0,60,0
104962,48,3666.2,2.2,466,1,sim,negocio,12700.0,24,1
104963,43,1818.3,0.3,858,0,sim,negocio,4800.0,60,0
104964,34,8492.77,1.4,703,1,nao,pessoal,32700.0,24,0
104965,32,8105.85,9.6,548,2,sim,educacao,45600.0,36,0
104966,42,6084.05,7.8,497,0,nao,pessoal,43300.0,60,1
104967,35,3082.06,0.3,768,0,nao,veiculo,12300.0,24,0
104968,27,1825.48,7.1,667,0,nao,pessoal,7300.0,12,0
104969,36,2476.8,0.2,703,0,sim,pessoal,15700.0,24,0
104970,44,11329.12,0.7,643,1,nao,veiculo,7700.0,24,0
104971,38,2487.49,0.4,510,2,sim,reforma,9200.0,36,0
104972,23,1412.0,,706,1,nao,veiculo,3500.0,48,0
104973,52,7302.76,0.5,614,0,sim,educacao,26500.0,12,0
104974,18,6391.03,1.0,637,0,nao,pessoal,27700.0,36,0
104975,35,,4.4,949,0,sim,veiculo,64700.0,48,0
104976,33,6071.78,7.8,753,2,nao,pessoal,9300.0,60,0
104977,42,7373.85,,760,3,sim,pessoal,16800.0,60,0
104978,47,4136.7,1.1,994,1,sim,pessoal,8500.0,60,0
104979,54,1412.0,38.0,690,1,sim,pessoal,3400.0,12,0
104980,31,3397.7,1.0,656,0,nao,educacao,5200.0,24,0
104981,47,5655.62,2.9,552,3,sim,veiculo,71400.0,48,0
104982,42,3534.97,1.3,581,0,sim,reforma,20900.0,24,0
104983,19,2572.94,1.6,374,0,nao,pessoal,5700.0,24,1
104984,63,2438.53,4.2,743,4,sim,pessoal,8600.0,60,0
104985,23,1734.96,7.0,475,1,nao,veiculo,4700.0,36,1
104986,45,10811.8,16.0,757,0,sim,pessoal,41600.0,24,0
104987,45,11029.21,3.4,634,1,nao,pessoal,24400.0,36,1
104988,43,,1.7,657,2,nao,pessoal,5400.0,24,0
104989,34,4053.45,,634,2,sim,negocio,10100.0,12,0
104990,50,2416.18,5.6,820,2,sim,veiculo,19400.0,60,0
104991,21,4166.4,0.4,797,0,nao,pessoal,6000.0,24,0
104992,39,9691.63,12.5,636,0,sim,veiculo,65500.0,36,0
104993,33,1479.17,0.3,523,0,nao,negocio,7200.0,12,1
104994,32,4372.68,6.3,760,1,nao,pessoal,12000.0,12,0
104995,45,5291.59,29.0,513,1,sim,pessoal,29000.0,12,0
104996,53,5539.17,2.1,438,0,sim,negocio,22000.0,12,0
104997,36,8777.45,8.8,705,1,nao,negocio,8500.0,48,0
104998,49,12569.64,8.5,798,1,sim,veiculo,34500.0,12,0
104999,41,3312.15,,587,0,sim,pessoal,9300.0,36,0
105000,29,4723.67,,693,4,nao,pessoal,39300.0,48,1
105001,37,3768.61,3.5,586,0,nao,negocio,10400.0,24,1
105002,36,2511.73,3.1,734,3,nao,reforma,7700.0,24,0
105003,32,3932.15,3.7,782,1,nao,veiculo,6900.0,24,0
105004,45,5691.54,14.4,606,1,sim,pessoal,19200.0,24,0
105005,43,4337.87,1.2,506,1,sim,pessoal,7400.0,24,0
105006,21,1802.16,5.0,451,1,sim,reforma,12100.0,24,0
105007,20,,4.0,760,0,nao,reforma,6100.0,24,0
105008,45,,3.5,492,1,nao,veiculo,5200.0,24,0
105009,30,2078.8,14.0,688,0,sim,veiculo,15200.0,24,0
105010,44,4624.51,9.7,741,3,sim,educacao,7400.0,36,0
105011,49,5162.58,17.5,575,1,sim,reforma,21100.0,12,0
105012,25,5302.61,,618,1,nao,pessoal,7600.0,36,0
105013,23,1878.08,6.0,770,2,nao,negocio,7800.0,60,0
105014,60,3016.35,4.4,535,2,sim,pessoal,20000.0,48,0
105015,44,9151.67,16.9,522,2,sim,veiculo,21700.0,24,0
105016,35,3210.04,3.4,610,2,nao,pessoal,5500.0,36,0
105017,29,3316.51,8.1,806,0,nao,reforma,5800.0,60,0
105018,34,3153.22,7.6,849,2,nao,veiculo,10700.0,48,0
105019,26,5848.09,1.4,627,2,nao,pessoal,65100.0,36,1
105020,51,7894.42,,547,0,sim,veiculo,52400.0,36,0
105021,31,6172.04,2.2,778,1,nao,veiculo,43600.0,60,0
105022,53,4205.0,9.6,423,1,nao,veiculo,7700.0,24,0
105023,35,2174.75,14.6,672,0,nao,pessoal,14700.0,36,1
105024,27,9162.5,0.1,634,1,nao,pessoal,58000.0,24,1
105025,35,5627.84,5.5,808,2,sim,negocio,23700.0,36,0
105026,18,2178.11,2.0,821,0,nao,pessoal,5200.0,12,0
105027,39,8057.12,,517,0,nao,veiculo,50500.0,48,0
105028,38,2711.22,4.3,662,1,nao,pessoal,6300.0,24,0
105029,50,9002.91,26.0,566,0,sim,educacao,46700.0,36,0
105030,18,,,602,0,nao,veiculo,17600.0,60,0
105031,54,2496.39,25.6,720,1,sim,reforma,4800.0,24,1
105032,50,5706.63,0.4,596,1,sim,reforma,15700.0,24,0
105033,55,6371.7,3.9,665,1,sim,veiculo,72600.0,36,0
105034,39,15512.66,3.3,764,0,nao,negocio,27000.0,36,0
105035,52,2754.94,5.0,837,1,sim,reforma,17500.0,24,0
105036,22,6525.95,6.0,678,2,nao,reforma,37800.0,48,1
105037,49,4141.32,1.3,655,2,sim,reforma,13000.0,36,0
105038,31,1690.48,0.4,496,1,nao,veiculo,4200.0,12,0
105039,20,2699.82,1.1,846,0,nao,reforma,4500.0,36,0
105040,27,3182.31,4.0,704,1,nao,reforma,24100.0,24,0
105041,40,2080.08,1.6,658,1,nao,negocio,3600.0,24,0
105042,30,3922.89,11.2,651,0,nao,negocio,2600.0,60,0
105043,45,6662.21,2.2,687,2,sim,veiculo,28000.0,36,0
105044,18,3191.94,2.0,740,2,nao,reforma,5000.0,12,0
105045,18,2078.41,2.0,756,2,nao,pessoal,6800.0,24,0
105046,56,3819.05,3.4,849,2,nao,educacao,6000.0,36,0
105047,51,4133.66,2.8,672,1,sim,reforma,10200.0,36,0
105048,27,3581.49,0.2,868,2,nao,negocio,13100.0,12,0
105049,40,6856.56,11.2,778,0,nao,reforma,28200.0,24,0
105050,52,4812.56,2.8,632,1,nao,reforma,37600.0,48,0
105051,45,1818.79,4.1,423,3,nao,pessoal,6400.0,12,1
105052,42,2794.99,1.3,651,0,sim,reforma,10400.0,24,0
105053,53,4540.21,,843,1,sim,veiculo,13800.0,60,0
105054,31,6209.21,2.1,539,0,nao,veiculo,37800.0,48,0
105055,40,7603.54,7.3,651,0,sim,pessoal,13500.0,24,0
105056,40,9883.58,0.0,661,2,sim,pessoal,26600.0,24,0
105057,37,3865.98,4.9,762,3,nao,educacao,13500.0,36,1
105058,35,5347.21,13.5,590,0,nao,veiculo,10900.0,36,0
105059,41,,3.6,527,0,sim,pessoal,13700.0,24,0
105060,40,4717.28,8.6,714,2,nao,educacao,20000.0,48,1
105061,27,1759.2,5.7,543,0,nao,pessoal,3000.0,12,0
105062,50,4003.88,3.1,401,2,nao,pessoal,17900.0,24,0
105063,28,17043.9,5.4,879,3,sim,pessoal,130900.0,36,0
105064,37,,,761,3,nao,pessoal,9700.0,48,0
105065,36,2211.21,,885,0,nao,educacao,17500.0,48,0
105066,44,4870.55,3.2,754,0,sim,reforma,19900.0,24,0
105067,18,2106.92,2.0,728,0,nao,reforma,8300.0,24,0
105068,51,2443.06,0.8,688,1,nao,veiculo,17500.0,12,0
105069,32,10772.18,5.1,616,2,sim,veiculo,42600.0,12,0
105070,55,7451.45,24.8,707,0,sim,reforma,33000.0,36,0
105071,34,4198.7,5.6,568,0,nao,reforma,15500.0,36,0
105072,39,2968.19,0.6,501,0,nao,veiculo,3600.0,60,0
105073,63,3492.88,1.5,597,1,sim,veiculo,15600.0,60,0
105074,37,8404.3,6.7,808,0,nao,pessoal,34200.0,36,0
105075,55,4905.12,2.2,480,0,sim,pessoal,13700.0,60,0
105076,40,1412.0,1.5,482,3,nao,pessoal,1100.0,12,1
105077,45,14897.19,7.2,717,0,nao,reforma,75700.0,60,0
105078,41,4164.92,7.2,586,1,sim,pessoal,8700.0,24,0
105079,50,5005.39,,703,0,nao,reforma,8900.0,36,0
105080,32,6159.05,1.1,769,2,nao,veiculo,10400.0,12,0
105081,28,4159.33,4.4,700,1,nao,veiculo,4500.0,36,0
105082,32,5109.18,1.3,558,0,sim,reforma,23600.0,48,0
105083,41,2983.11,5.9,807,0,nao,pessoal,42900.0,24,0
105084,37,1829.4,3.8,736,0,sim,negocio,4500.0,60,1
105085,49,4785.56,2.7,643,2,sim,pessoal,27400.0,60,0
105086,56,9107.06,7.6,637,2,sim,educacao,30100.0,36,0
105087,28,2254.86,8.5,689,0,nao,pessoal,9300.0,24,0
105088,31,2241.96,1.7,599,0,sim,veiculo,7500.0,48,0
105089,23,5891.44,1.8,428,1,nao,veiculo,33000.0,24,1
105090,64,3222.56,,738,0,sim,pessoal,5500.0,24,0
105091,44,3105.32,,730,1,sim,pessoal,11500.0,24,0
105092,46,3238.29,9.0,341,1,nao,veiculo,22400.0,36,0
105093,24,2944.85,1.1,706,2,nao,educacao,15700.0,24,0
105094,40,1567.21,0.1,868,0,nao,veiculo,6700.0,24,0
105095,46,2955.42,21.3,493,2,sim,pessoal,11000.0,24,0
105096,37,4084.01,3.0,630,1,nao,pessoal,11500.0,48,1
105097,53,4685.36,0.0,616,0,nao,negocio,13300.0,60,0
105098,68,7834.66,11.8,856,1,sim,pessoal,10800.0,60,0
105099,29,8971.08,0.7,786,1,nao,reforma,42500.0,24,0
105100,28,7398.28,10.7,526,1,nao,pessoal,58700.0,60,0
105101,29,5394.6,5.0,684,2,nao,veiculo,22500.0,36,1
105102,59,3818.5,5.9,939,0,sim,veiculo,13500.0,24,0
105103,53,2941.66,11.5,559,2,sim,negocio,14700.0,24,1
105104,38,3675.97,2.7,639,1,nao,veiculo,3600.0,24,0
105105,40,5139.04,0.1,707,0,sim,pessoal,13300.0,36,0
105106,30,5192.42,2.8,561,0,nao,reforma,17400.0,60,0
105107,51,5837.83,1.8,869,0,nao,pessoal,7300.0,36,0
105108,35,3287.44,5.2,579,1,nao,negocio,12700.0,12,0
105109,37,5546.42,8.2,459,0,sim,pessoal,6400.0,48,0
105110,47,8038.67,10.4,572,2,nao,negocio,42600.0,48,0
105111,38,5906.61,6.7,725,0,nao,educacao,23700.0,36,0
105112,37,3535.2,,536,0,nao,pessoal,11000.0,36,0
105113,40,2354.15,11.9,679,1,sim,negocio,13000.0,48,0
105114,50,2585.71,,713,0,sim,negocio,9900.0,12,0
105115,60,2849.07,0.3,483,3,sim,educacao,13300.0,36,1
105116,47,4628.24,12.7,567,1,nao,veiculo,19200.0,60,1
105117,50,5515.45,6.1,685,1,sim,reforma,11500.0,48,0
105118,38,1671.95,3.9,731,4,sim,pessoal,15000.0,24,0
105119,32,2567.78,16.0,570,1,sim,negocio,19000.0,60,1
105120,48,4641.28,1.0,660,1,sim,pessoal,21000.0,24,0
105121,42,2321.65,5.4,603,0,nao,reforma,8900.0,36,0
105122,23,3821.29,,735,0,nao,educacao,21000.0,36,0
105123,36,3002.82,,708,1,nao,negocio,22400.0,12,1
105124,39,2473.35,4.2,591,1,sim,educacao,27100.0,12,0
105125,34,3575.1,1.7,702,1,sim,educacao,9000.0,36,0
105126,58,5141.86,1.8,586,0,sim,reforma,33700.0,24,0
105127,46,2493.25,8.1,699,1,nao,veiculo,8300.0,36,0
105128,56,3626.34,4.6,701,1,nao,pessoal,4800.0,48,0
105129,43,4979.33,3.6,948,2,sim,negocio,28800.0,36,0
105130,41,2476.54,22.0,596,1,sim,veiculo,20900.0,60,0
105131,29,1412.0,0.8,622,1,nao,educacao,8900.0,60,0
105132,40,1599.49,0.3,556,0,nao,veiculo,5100.0,60,1
105133,40,2959.06,16.1,506,0,sim,veiculo,13100.0,24,0
105134,24,1477.97,1.3,581,1,nao,veiculo,7900.0,12,0
105135,34,2867.62,6.4,726,1,sim,negocio,14200.0,48,0
105136,36,8884.91,13.3,736,4,sim,pessoal,65100.0,60,0
105137,45,1843.06,3.6,678,0,nao,veiculo,11400.0,48,0
105138,46,3403.63,2.5,602,0,nao,pessoal,8400.0,48,0
105139,33,11082.06,,576,1,nao,veiculo,39400.0,60,0
105140,46,4976.6,0.7,521,2,sim,veiculo,12900.0,36,0
105141,38,2973.49,1.4,568,3,sim,pessoal,11500.0,36,1
105142,18,2568.53,2.0,472,0,sim,reforma,2900.0,24,1
105143,34,4396.81,4.3,817,1,sim,educacao,48900.0,48,0
105144,53,10531.13,2.7,879,2,sim,educacao,23100.0,24,0
105145,20,2153.75,2.3,388,0,nao,reforma,5500.0,24,1
105146,41,2482.65,0.3,678,0,sim,pessoal,9100.0,24,1
105147,59,1941.22,8.5,675,1,sim,reforma,3000.0,36,0
105148,31,3541.21,0.9,667,0,nao,reforma,10100.0,36,0
105149,40,1718.88,,563,1,sim,educacao,6700.0,60,0
105150,24,2364.85,0.3,773,1,nao,reforma,22300.0,60,0
105151,60,2514.03,6.0,693,1,sim,reforma,9600.0,24,0
105152,39,,1.3,774,1,sim,reforma,18200.0,24,0
105153,41,2847.37,0.7,544,2,sim,negocio,5100.0,24,1
105154,56,5155.03,0.8,460,2,sim,veiculo,65100.0,24,1
105155,48,1680.23,6.0,697,0,sim,pessoal,6200.0,48,0
105156,29,3506.68,11.9,515,2,sim,educacao,12900.0,36,0
105157,32,1748.05,16.0,777,0,nao,reforma,2700.0,12,0
105158,46,3146.12,14.7,364,0,sim,reforma,15100.0,36,1
105159,33,11573.54,7.0,579,1,nao,pessoal,28500.0,60,0
105160,18,4675.4,2.0,560,3,nao,pessoal,39600.0,12,1
105161,39,3430.92,13.5,597,1,sim,educacao,15900.0,60,0
105162,22,17241.28,6.0,674,0,nao,pessoal,65000.0,24,0
105163,59,2505.07,7.3,692,1,sim,veiculo,4000.0,24,0
105164,42,7228.08,6.8,723,0,sim,veiculo,23900.0,24,0
105165,29,1412.0,5.9,738,3,nao,pessoal,4300.0,12,1
105166,32,2962.64,10.7,618,2,nao,veiculo,11200.0,12,1
105167,18,1412.0,0.5,914,1,nao,pessoal,1500.0,24,0
105168,27,3661.06,0.7,820,2,sim,pessoal,7400.0,12,0
105169,52,4273.55,10.7,599,1,sim,negocio,11100.0,36,0
105170,67,3498.89,6.8,622,3,sim,veiculo,16500.0,12,1
105171,49,7479.05,2.3,597,1,sim,negocio,8200.0,12,0
105172,39,2695.41,7.3,687,2,sim,veiculo,21600.0,36,1
105173,35,4206.05,,514,1,nao,educacao,31000.0,36,0
105174,29,5122.52,0.4,537,0,nao,pessoal,9900.0,48,0
105175,65,1832.88,3.3,358,3,sim,pessoal,28200.0,36,1
105176,38,2411.76,4.5,588,1,sim,pessoal,9700.0,60,0
105177,65,4268.6,,778,1,sim,pessoal,14000.0,12,0
105178,57,5860.56,13.2,620,1,sim,negocio,29300.0,48,0
105179,19,6210.17,,627,0,nao,veiculo,27900.0,36,0
105180,32,3008.69,5.6,676,1,nao,veiculo,11300.0,60,0
105181,32,2846.76,0.4,510,1,nao,veiculo,5200.0,24,0
105182,39,2278.52,2.0,643,0,sim,pessoal,6100.0,60,0
105183,39,4414.73,2.3,756,2,nao,negocio,19100.0,60,0
105184,76,3519.25,25.0,680,0,sim,reforma,20300.0,24,0
105185,27,2733.37,4.2,767,3,nao,pessoal,22700.0,36,0
105186,43,3656.24,2.1,804,3,nao,veiculo,9700.0,24,0
105187,47,5442.18,1.7,726,0,sim,pessoal,20000.0,12,0
105188,40,2731.21,0.2,547,1,nao,reforma,6400.0,24,0
105189,41,,2.5,595,3,sim,veiculo,16600.0,36,0
105190,27,4029.73,2.3,891,1,nao,negocio,11700.0,36,0
105191,41,1412.0,2.9,681,2,nao,negocio,3500.0,24,0
105192,46,2852.66,3.4,664,1,sim,pessoal,10400.0,24,0
105193,44,2066.18,,528,1,sim,pessoal,2700.0,24,0
105194,47,7787.94,1.4,628,0,sim,negocio,37700.0,24,0
105195,57,3251.6,0.9,733,1,sim,veiculo,9500.0,36,0
105196,51,3044.29,1.9,642,0,nao,veiculo,56100.0,24,1
105197,41,3666.62,18.9,572,1,nao,veiculo,8900.0,60,1
105198,26,2260.29,9.8,603,0,nao,veiculo,6700.0,48,0
105199,33,2748.63,2.3,795,1,nao,reforma,17700.0,60,0
105200,37,3795.4,8.4,727,1,sim,negocio,21200.0,24,0
105201,43,3052.47,0.8,709,1,sim,reforma,19900.0,24,0
105202,34,2741.93,2.4,697,1,nao,pessoal,8100.0,12,0
105203,29,1871.53,11.5,486,0,nao,pessoal,3300.0,24,1
105204,26,1662.57,1.7,675,1,nao,negocio,28800.0,60,0
105205,20,2981.8,4.0,779,3,nao,veiculo,14200.0,36,0
105206,37,4258.89,5.2,606,1,nao,veiculo,17100.0,60,0
105207,22,,,767,2,nao,pessoal,8000.0,60,0
105208,28,4890.77,6.1,711,2,nao,negocio,7800.0,24,0
105209,35,5349.38,,748,2,nao,veiculo,14200.0,36,0
105210,24,5216.76,5.4,647,0,nao,negocio,9800.0,24,0
105211,45,4639.45,5.6,755,0,sim,pessoal,17900.0,48,0
105212,49,5823.32,8.3,450,2,sim,pessoal,8900.0,36,0
105213,33,11408.11,2.6,644,2,nao,pessoal,59800.0,12,1
105214,35,2977.01,4.7,733,1,nao,veiculo,21200.0,60,0
105215,46,2237.02,2.0,679,0,nao,negocio,15600.0,48,0
105216,31,1439.12,3.1,782,0,nao,veiculo,6600.0,60,0
105217,31,8787.99,7.5,620,2,nao,educacao,34500.0,24,1
105218,54,10962.66,3.3,569,1,sim,educacao,29900.0,48,0
105219,51,2492.11,0.1,427,0,nao,pessoal,11400.0,36,0
105220,47,2693.27,0.2,605,3,nao,veiculo,8800.0,12,1
105221,51,3467.61,17.6,707,0,sim,negocio,4000.0,24,0
105222,18,5490.18,2.0,739,1,nao,reforma,13300.0,24,0
105223,56,2041.42,6.2,458,0,sim,pessoal,11500.0,24,1
105224,45,1412.0,10.7,793,2,sim,negocio,2500.0,36,0
105225,52,13650.75,4.1,513,1,nao,veiculo,24000.0,60,0
105226,45,4671.42,1.1,624,1,nao,negocio,14500.0,60,0
105227,41,4835.29,8.3,566,3,nao,reforma,4600.0,24,0
105228,37,3214.17,6.1,694,2,sim,veiculo,17400.0,48,1
105229,44,5028.42,10.3,652,0,nao,veiculo,25900.0,12,0
105230,36,1546.24,18.2,728,2,nao,negocio,9600.0,24,0
105231,50,2609.49,0.4,880,2,sim,negocio,10400.0,60,1
105232,21,3100.22,0.2,692,1,nao,veiculo,6500.0,60,0
105233,34,1412.0,18.0,565,1,nao,pessoal,2400.0,60,1
105234,65,,,700,2,sim,pessoal,17100.0,36,0
105235,32,2773.05,16.0,893,0,sim,pessoal,14900.0,48,0
105236,37,3046.21,0.7,725,1,sim,pessoal,5500.0,24,0
105237,29,2409.08,8.9,763,1,nao,veiculo,4000.0,48,0
105238,44,2250.57,16.8,433,1,sim,pessoal,7800.0,24,0
105239,31,1412.0,15.0,690,4,sim,veiculo,5400.0,12,0
105240,38,,11.0,605,1,nao,negocio,24200.0,60,0
105241,50,3513.43,12.6,552,0,nao,pessoal,18300.0,24,0
105242,32,1590.16,7.6,637,0,nao,reforma,5300.0,60,0
105243,49,4245.54,0.9,654,0,sim,pessoal,27700.0,12,0
105244,50,3523.44,6.6,559,3,sim,reforma,10000.0,60,0
105245,53,,3.7,665,3,sim,negocio,9400.0,60,0
105246,42,1412.0,2.8,617,1,nao,pessoal,8200.0,12,0
105247,79,6032.63,,731,0,sim,educacao,37500.0,24,0
105248,53,2103.25,1.0,670,0,nao,pessoal,13300.0,60,1
105249,44,4029.82,8.5,689,0,sim,veiculo,12700.0,12,0
105250,29,2091.31,0.3,767,3,nao,pessoal,7600.0,24,1
105251,39,2973.25,11.5,712,1,nao,veiculo,6200.0,24,0
105252,57,7810.14,0.3,639,1,nao,pessoal,46900.0,12,0
105253,61,5551.41,2.8,369,4,nao,reforma,13600.0,12,0
105254,58,7715.13,3.7,707,1,nao,pessoal,8100.0,24,0
105255,49,4919.4,9.9,521,1,sim,educacao,13200.0,24,0
105256,25,3847.19,,629,4,nao,pessoal,8100.0,60,0
105257,46,1492.79,19.5,688,0,sim,pessoal,1000.0,12,0
105258,25,2598.22,1.7,813,1,sim,veiculo,6400.0,12,0
105259,22,,2.1,880,2,nao,reforma,14700.0,60,0
105260,43,7546.54,1.4,520,0,sim,negocio,33900.0,48,0
105261,46,3009.73,1.8,469,0,sim,educacao,13500.0,36,0
105262,51,4793.85,10.1,682,1,sim,veiculo,39500.0,24,0
105263,46,4501.64,3.8,672,1,sim,negocio,11100.0,24,0
105264,46,7515.73,,484,2,sim,pessoal,13200.0,60,1
105265,28,2991.64,2.0,638,1,nao,negocio,14100.0,60,0
105266,39,5805.11,0.9,718,0,sim,veiculo,25200.0,24,0
105267,22,1412.0,4.6,480,1,nao,pessoal,2300.0,36,0
105268,18,1412.0,,511,3,nao,veiculo,4400.0,48,0
105269,49,1412.0,,556,2,sim,veiculo,6800.0,60,0
105270,31,5155.47,2.6,612,4,nao,veiculo,21300.0,12,0
105271,50,6002.51,2.9,730,3,sim,pessoal,32600.0,60,0
105272,53,6786.37,9.7,598,1,nao,veiculo,15900.0,60,1
105273,33,2363.19,4.3,647,0,nao,veiculo,3500.0,36,0
105274,47,2947.13,0.8,932,3,nao,reforma,6000.0,36,0
105275,32,3169.78,2.6,516,1,nao,negocio,18600.0,36,1
105276,18,6194.45,2.0,555,1,nao,negocio,40400.0,60,1
105277,41,9560.3,5.2,728,3,sim,veiculo,30300.0,36,0
105278,34,5372.67,18.0,768,1,nao,veiculo,46600.0,60,0
105279,35,4215.7,0.4,694,2,sim,reforma,13400.0,60,0
105280,64,8637.58,6.4,875,0,sim,educacao,22200.0,48,0
105281,22,2578.42,6.0,681,2,nao,reforma,3900.0,12,0
105282,45,3172.88,0.7,383,3,nao,reforma,10600.0,36,0
105283,28,2999.42,12.0,653,1,nao,veiculo,19800.0,24,0
105284,51,2419.03,2.3,566,2,sim,negocio,18100.0,12,1
105285,44,,0.2,820,1,sim,reforma,23500.0,36,0
105286,45,2127.79,12.3,765,1,nao,pessoal,10000.0,36,1
105287,29,5732.17,8.3,433,1,nao,veiculo,52300.0,12,1
105288,31,4512.24,1.5,816,1,sim,pessoal,8800.0,36,0
105289,51,9096.78,3.7,762,1,sim,pessoal,64800.0,24,0
105290,61,1691.4,1.6,598,0,sim,reforma,7000.0,60,1
105291,46,11315.91,,630,0,sim,reforma,44900.0,48,0
105292,29,,4.7,821,0,sim,negocio,2100.0,12,0
105293,44,2013.46,1.2,384,0,nao,negocio,8600.0,60,0
105294,69,2945.3,3.8,698,1,sim,veiculo,20600.0,12,0
105295,41,7731.17,10.2,782,0,nao,pessoal,7500.0,12,0
105296,58,4691.38,1.3,628,1,sim,pessoal,26500.0,24,0
105297,31,,3.2,724,2,nao,negocio,2600.0,24,0
105298,39,2380.98,2.7,653,0,sim,veiculo,3600.0,60,0
105299,47,1885.17,14.9,538,1,nao,pessoal,6200.0,60,0
105300,45,7334.59,0.2,535,1,sim,reforma,66400.0,48,1
105301,31,5191.47,9.7,733,2,nao,pessoal,16800.0,24,0
105302,30,6951.67,1.4,557,2,nao,reforma,32300.0,24,1
105303,52,5154.71,0.2,442,0,sim,negocio,10500.0,24,1
105304,54,1412.0,2.6,656,1,sim,reforma,4400.0,12,0
105305,58,2089.95,3.6,573,1,sim,veiculo,7100.0,60,0
105306,62,5351.31,14.5,484,0,sim,pessoal,49800.0,24,0
105307,42,3107.32,,649,1,sim,pessoal,6900.0,24,0
